Organism; Proteom volume; Div Time 
Hepatitis B virus genotype E (isolate Chimpanzee/Ch195/1999);2;-1
Tupaiid herpesvirus 1 (strain 1);1;-1
Hepatitis B virus genotype F1 (isolate Argentina/sa11/2000);2;-1
Hepatitis B virus genotype F2 subtype adw4q (isolate Senegal/9203);5;-1
Human immunodeficiency virus type 1 group M subtype B (isolate WMJ1);1;-1
Friend murine leukemia virus (isolate 57);4;-1
Kirsten murine leukemia virus;1;-1
Simian retrovirus SRV-2 (isolate 2R-18B1);1;-1
Maedi visna virus (strain 1514 / clone LV1-1KS2);5;-1
Woolly monkey sarcoma virus;4;-1
Xenotropic MuLV-related virus (isolate VP35);3;-1
Human herpesvirus 1 (strain F);15;-1
Loxodes striatus;1;-1
Feline immunodeficiency virus (strain UT-113);1;-1
Feline immunodeficiency virus (strain UK2);1;-1
Feline immunodeficiency virus (strain UK8);1;-1
Feline immunodeficiency virus (isolate Wo);2;-1
Feline leukemia virus (strain C/Sarma);1;-1
Feline sarcoma virus (strain SM);1;-1
Human T-cell leukemia virus 1 (strain Japan MT-2 subtype A);2;-1
Human immunodeficiency virus type 1 group M subtype B (isolate NY5);6;-1
Human immunodeficiency virus type 2 subtype A (isolate ST/24.1C#2);1;-1
Friend murine leukemia virus;1;-1
Radiation murine leukemia virus (strain Kaplan);2;-1
Avian erythroblastosis virus (strain ts167);1;-1
Arctocebus calabarensis;1;-1
Malayopython reticulatus;1;-1
Lestoros inca;1;-1
Microryzomys minutus;1;-1
Phyllops falcatus;1;-1
Novispirillum itersonii;1;-1
Deltamys kempi;1;-1
Chilomys instans;1;-1
Chilonatalus micropus;2;-1
Hemigalus derbyanus;1;-1
Microdipodops megacephalus;1;-1
Massoutiera mzabi;1;-1
Megasorex gigas;1;-1
Hylopetes lepidus;1;-1
Hylopetes phayrei;1;-1
Hylopetes spadiceus;1;-1
Ningaui timealeyi;2;-1
Strobilurus tenacellus;1;-1
Thalassoica antarctica;1;-1
Cephalopachus bancanus;8;-1
Sendai virus (strain Nagoya);1;-1
Aphanotriccus audax;1;-1
Platalina genovensium;1;-1
Simalia amethistina;1;-1
Poiana richardsonii;1;-1
Tachyoryctes splendens;2;-1
Achatina achatina;1;-1
Icaria sp.;1;-1
Conilurus penicillatus;1;-1
Voalavo gymnocaudus;1;-1
Tripedalia cystophora;3;-1
Malacothrix typica;1;-1
Rhodopila globiformis;2;-1
Rhodocyclus tenuis;11;-1
Myospalax psilurus;1;-1
Brachyuromys betsileoensis;1;-1
Parascalops breweri;1;-1
Arabitragus jayakari;1;-1
Clyomys laticeps;1;-1
Hylopetes nigripes;1;-1
Glutamicibacter nicotianae;1;-1
Blastocerus dichotomus;1;-1
Chrotomys gonzalesi;1;-1
Ningaui yvonnae;2;-1
Antigone rubicunda;1;-1
Crossarchus obscurus;1;-1
Idionycteris phyllotis;1;-1
Dendrogale melanura;1;-1
Desmana moschata;1;-1
Micromurexia habbema;2;-1
Garrodia nereis;1;-1
Lampronycteris brachyotis;1;-1
Macrotarsomys bastardi;1;-1
Antechinomys laniger;2;-1
Neophascogale lorentzii;2;-1
Ningaui ridei;2;-1
Notocitellus annulatus;1;-1
Antaresia maculosa;1;-1
Arctogalidia trivirgata;1;-1
Corynephage beta;2;-1
Human adenovirus B serotype 11 (strain BC34);4;-1
Human adenovirus C serotype 6;6;-1
Human herpesvirus 6A (strain GS);14;-1
Human adenovirus B serotype 11 (strain Slobiski);4;-1
Saimiriine herpesvirus 2 (strain 484-77);3;-1
Human adenovirus B serotype 35;4;-1
Simian adenovirus serotype 7;2;-1
Canine adenovirus serotype 1 (strain Glaxo);6;-1
Avian spleen necrosis virus;2;-1
Feline sarcoma virus (strain Gardner-Arnstein);4;-1
Human T-cell leukemia virus 1 (isolate Caribbea CH subtype A);1;-1
Atheris chlorechis;2;-1
Atheris nitschei;3;-1
Atheris squamigera;3;-1
Friend murine leukemia virus (isolate FB29);4;-1
Hepatitis B virus genotype F2 (isolate Brazil/w4B);5;-1
Hepatitis B virus genotype F1 subtype adw4 (isolate El Salvador/1116Sal/1997);2;-1
Hepatitis B virus genotype F2 (isolate Argentina/sa16/2000);3;-1
Hepatitis B virus genotype G (isolate United States/USG17/2002);2;-1
Hepatitis B virus genotype G (isolate IG29227/2000);4;-1
Woolly monkey hepatitis B virus (isolate Louisville);5;-1
Saimiriine herpesvirus 2 (strain 488);6;-1
Corynephage omega;1;-1
Canine adenovirus serotype 2;2;-1
Exidia glandulosa;1;-1
Hydrogenibacillus schlegelii;1;-1
Deinonema sp.;1;-1
Terrimonas ferruginea;1;-1
Butyribacterium methylotrophicum;2;-1
Feline sarcoma virus (strain Snyder-Theilen);4;-1
Parahymenobacter ocellatus;1;-1
Chromatopelma cyaneopubescens;2;-1
Encephalomyocarditis virus (strain Rueckert);2;-1
Petromyces alliaceus;1;-1
Amorphotheca resinae;1;-1
Allochrocebus lhoesti;1;-1
Allochrocebus solatus;1;-1
Asteropus simplex;1;-1
Cowpox virus;2;-1
Zancudomyces culisetae;3;-1
Borreliella andersonii;2;-1
Feline leukemia virus (strain A/Glasgow-1);1;-1
Friend spleen focus-forming virus (strain BB6);1;-1
Friend spleen focus-forming virus (strain Lilly-Steeves);1;-1
Zophobas atratus;3;-1
Feline endogenous virus ECE1;2;-1
Human immunodeficiency virus type 1 group M subtype B (isolate MFA);1;-1
Allochrocebus preussi;1;-1
Antigone vipio;2;-1
Archboldomys luzonensis;1;-1
Bugeranus carunculatus;2;-1
Crossarchus alexandri;1;-1
Microdipodops pallidus;1;-1
Leiothlypis rubricapilla;1;-1
Hypsophrys nicaraguensis;1;-1
Chlorolobion braunii;1;-1
Tritrichomonas foetus;4;-1
Pinguinus impennis;1;-1
Stenoderma rufum;2;-1
Thaptomys nigrita;1;-1
Antigone antigone;1;-1
Narke japonica;2;-1
Oreumenes decoratus;1;-1
Leiurus quinquestriatus hebraeus;38;-1
Pentadiplandra brazzeana;1;-1
Friend murine leukemia virus (isolate PVC-211);4;-1
Hortulanus murine leukemia virus;2;-1
Radiation murine leukemia virus;3;-1
Mason-Pfizer monkey virus;4;-1
FBJ murine osteosarcoma virus;2;-1
Xenotropic MuLV-related virus (isolate VP42);3;-1
Cohnella laeviribosi;1;-1
Avian retrovirus RPL30;2;-1
Feline immunodeficiency virus (isolate TM2);4;-1
Feline leukemia virus (isolate CFE-16);1;-1
Feline leukemia virus (isolate CFE-6);1;-1
Feline leukemia virus (strain C/FA27);1;-1
Feline leukemia virus (strain C/FS246);1;-1
Feline leukemia virus (strain B/lambda-B1);1;-1
Friend spleen focus-forming virus (isolate 502);2;-1
Human immunodeficiency virus type 1 group M subtype B (isolate KB-1/ETR);1;-1
AKV murine leukemia virus;4;-1
Cas-Br-E murine leukemia virus;4;-1
Myeloproliferative leukemia virus;2;-1
Rauscher mink cell focus-inducing virus;1;-1
Simian retrovirus SRV-1;4;-1
Balansia obtecta;1;-1
Caprine arthritis encephalitis virus (strain 63);2;-1
Puntigrus tetrazona;4;-1
Rauscher spleen focus-forming virus;2;-1
Rous sarcoma virus (strain Prague C);4;-1
Avian leukosis virus RSA;5;-1
Maedi visna virus (strain 1514 / clone LV1-1KS1);5;-1
Xenotropic MuLV-related virus (isolate VP62);3;-1
Bumba pulcherrimaklaasi;1;-1
Avian adenovirus 8 (strain ATCC A-2A);2;-1
Serendipita indica;1;-1
Vaccinia virus (strain Dairen I);3;-1
Ctenus ornatus;27;-1
Schroederichthys bivius;1;-1
Eudistoma sp. (strain FJ04-12-071);1;-1
Arthurdendyus triangulatus;2;-1
Enterobacteria phage K1F;1;-1
Vaccinia virus (strain IHD-J);2;-1
Enterobacteria phage K3;5;-1
Enterobacteria phage M1;4;-1
Enterobacteria phage Ox2;4;-1
Gallid herpesvirus 2 (strain GA);13;-1
Sputnik virophage;21;-1
Abelson murine leukemia virus;3;-1
Hybomitra bimaculata;1;-1
Human papillomavirus type 29;8;-1
Human papillomavirus type 3;5;-1
Human papillomavirus type 37;5;-1
Human papillomavirus type 38;6;-1
Human papillomavirus type 69;6;-1
Human papillomavirus type 10;6;-1
Human papillomavirus type 13;9;-1
Human papillomavirus type 16;9;-1
Human papillomavirus type 50;4;-1
Human papillomavirus type 52;6;-1
Human papillomavirus type 22;6;-1
Human papillomavirus type 5;8;-1
Human papillomavirus type 57;8;-1
Canine oral papillomavirus (strain Y62);7;-1
Human papillomavirus type 41;8;-1
Human papillomavirus type 6a;8;-1
Human papillomavirus type 4;8;-1
Human papillomavirus type 70;7;-1
Human papillomavirus type 56;5;-1
Human papillomavirus type 42;9;-1
Human papillomavirus type 60;6;-1
Human papillomavirus type 19;6;-1
Human papillomavirus type 51;9;-1
Human papillomavirus type 63;8;-1
Human papillomavirus type 54;8;-1
Human papillomavirus type 14;5;-1
Human papillomavirus type 32;6;-1
Human papillomavirus type 36;6;-1
Human papillomavirus type 23;6;-1
Human papillomavirus type 25;6;-1
Feline herpesvirus 1;3;-1
Infectious laryngotracheitis virus (strain Thorne V882);6;-1
Cercopithecine herpesvirus 9 (strain DHV);5;-1
African swine fever virus (isolate Portugal/Lis 57/1957);12;-1
Human cytomegalovirus (strain Eisenhardt);1;-1
Human papillomavirus type 53;6;-1
Human papillomavirus type 28;8;-1
Avian papillomavirus fpv-l;2;-1
Human papillomavirus type 65;8;-1
Human papillomavirus type 1;7;-1
Human papillomavirus type 45;6;-1
European elk papillomavirus;7;-1
Pygmy chimpanzee papillomavirus type 1;8;-1
Human papillomavirus type 66;6;-1
Human papillomavirus type 7;6;-1
Human papillomavirus type 8;8;-1
Human papillomavirus type 35;9;-1
Human papillomavirus type 9;6;-1
Porcine hemagglutinating encephalomyelitis virus (strain IAF-404);8;-1
Human papillomavirus type 31;9;-1
Cottontail rabbit papillomavirus (strain Washington B);3;-1
Human papillomavirus type 58;9;-1
Human papillomavirus type 40;6;-1
Human papillomavirus type 6b;9;-1
Human papillomavirus type 44;6;-1
Lacanobia oleracea granulosis virus;1;-1
Cercopithecine herpesvirus 1;6;-1
Phoneutria keyserlingi;12;-1
Cheiracanthium punctorium;6;-1
Paraphysa scrofa;5;-1
Psalmopoeus cambridgei;6;-1
Selenotypus plumipes;5;-1
Phoneutria reidyi;12;-1
Agelena orientalis;45;-1
Allagelena opulenta;1;-1
Heteropoda venatoria;7;-1
Eratigena agrestis;3;-1
Lasiodora parahybana;2;-1
Lasiodora sp. (strain IBSP 8539);5;-1
Phymanthus crucifer;2;-1
Thrixopelma pruriens;3;-1
Phellinidium sulphurascens;1;-1
Podisus maculiventris;1;-1
Lake Victoria marburgvirus (strain Musoke-80);7;-1
Human cytomegalovirus (strain Toledo);2;-1
Measles virus (strain Halle);5;-1
Human herpesvirus 6B;1;-1
Human herpesvirus 1 (strain HFEM);6;-1
Methanothrix soehngenii;8;-1
Suid herpesvirus 1 (strain Rice);6;-1
Anaeroplasma abactoclasticum;1;-1
Orbicella faveolata;6;-1
Nototodarus gouldi;1;-1
Isometrus maculatus;10;-1
Orthochirus scrobiculosus;6;-1
Rhopalurus junceus;24;-1
Leiurus quinquestriatus quinquestriatus;7;-1
Parabuthus granulatus;4;-1
Selenocosmia effera;1;-1
Segestria florentina;11;-1
Mumps virus (strain Matsuyama);1;-1
Hepatitis delta virus genotype III (isolate VnzD8624);2;-1
Human respiratory syncytial virus B (strain 8/60);2;-1
Mumps virus (strain Edingburgh 2);1;-1
Mumps virus (strain RW);3;-1
Hepatitis delta virus genotype I (isolate Nauru);2;-1
Homostichanthus duerdeni;1;-1
Mumps virus (strain Edingburgh 6);1;-1
Mumps virus (strain Belfast);1;-1
Avian reovirus (strain S1133);1;-1
Isometrus vittatus;2;-1
Blepharodera discoidalis;6;-1
Magnaporthiopsis poae;1;-1
Hepatitis delta virus genotype II (isolate Japanese S-1);2;-1
Hepatitis delta virus genotype III (isolate VnzD8349);2;-1
Mumps virus (strain Edingburgh 4);1;-1
Mumps virus (strain Jeryl-Lynn);2;-1
Mumps virus (strain Kilham);1;-1
Trichopodus trichopterus;3;-1
Hepatitis delta virus genotype I (isolate Italian);2;-1
Theiler's murine encephalomyelitis virus (strain DA);2;-1
Buthacus arenicola;1;-1
Halobacteriovorax marinus (strain ATCC BAA-682 / DSM 15412 / SJ);1;-1
Hepatitis delta virus genotype I (isolate D380);2;-1
Hepatitis delta virus genotype I (isolate Japanese M-1);2;-1
Hepatitis delta virus genotype I (isolate Japanese M-2);2;-1
Hepatitis delta virus genotype I (isolate Woodchuck);2;-1
Tyria jacobaeae;1;-1
Human herpesvirus 2 (strain G);3;-1
Human respiratory syncytial virus A (strain S-2);3;-1
Mumps virus (strain Bristol 1);1;-1
Mumps virus (strain Takahashi);1;-1
Mumps virus (strain Urabe vaccine AM9);1;-1
Avian erythroblastosis virus (strain Sloan-Kettering);1;-1
Rarobacter faecitabidus;1;-1
Human adenovirus D serotype 15/H9;1;-1
Avian infectious bronchitis virus (strain 6/82);2;-1
Avian infectious bronchitis virus (strain UK/167/84);1;-1
Hepatitis delta virus genotype II (isolate 7/18/83);2;-1
Hepatitis delta virus genotype I (isolate American);2;-1
Hepatitis delta virus genotype I (isolate Lebanon-1);2;-1
Hepatitis delta virus genotype I (isolate Japanese S-2);2;-1
Hepatitis delta virus genotype II (isolate TW2476);2;-1
Hepatitis delta virus genotype I (isolate US-2);2;-1
Vaccinia virus (strain Tashkent);1;-1
Porcine respiratory coronavirus (strain RM4);6;-1
Avian infectious bronchitis virus (strain UK/123/82);1;-1
Enterobacteria phage alpha3;10;-1
Enterobacteria phage S13;10;-1
Psammomys obesus;3;-1
Hepatitis delta virus genotype III (isolate Peru-1);2;-1
Hepatitis delta virus genotype III (isolate VnzD8375);2;-1
Buthacus macrocentrus;1;-1
Odontobuthus doriae;3;-1
Opistophthalmus carinatus;14;-1
Parabuthus liosoma;3;-1
Cutaneotrichosporon moniliiforme;1;-1
Stomopneutes variolaris;1;-1
Laceyella sacchari;2;-1
Enterobacteria phage G4;10;-1
Enterobacteria phage phiK;10;-1
Tellina venulosa;1;-1
Avian erythroblastosis virus (strain S13);1;-1
Thalassophryne maculosa;1;-1
Human herpesvirus 7 (strain RK);1;-1
Saimiriine herpesvirus 2 (strain 484);1;-1
Iotyrris cingulifera;3;-1
Polystira albida;3;-1
Ceratogyrus darlingi;1;-1
Ceratogyrus marshalli;3;-1
Phlogiellus sp.;1;-1
Stromatopelma calceatum;1;-1
Heteroscodra maculata;4;-1
Theraphosa blondi;3;-1
Davus fasciatus;1;-1
Pireneitega luctuosa;4;-1
Heriaeus melloteei;3;-1
Phoneutria pertyi;1;-1
Liocheles waigiensis;1;-1
Herpesvirus ateles;1;-1
Ancylometes sp.;3;-1
Human herpesvirus 7 (strain MUK);1;-1
Unedogemmula bisaya;1;-1
Acetothermus autotrophicum;1;-1
Yanofskybacteria sp. (strain GW2011_GWA1_39_13);1;-1
Hysterocrates gigas;1;-1
Phasianidae sp.;1;-1
Fraserbacteria sp. (strain RBG_16_55_9);1;-1
Handelsmanbacteria sp. (strain RIFCSPLOWO2_12_FULL_64_10);1;-1
Terrybacteria sp. (strain RIFCSPHIGHO2_01_FULL_58_15);1;-1
Augacephalus ezendami;1;-1
Psalmopoeus reduncus;1;-1
Stromatopelma calceatum griseipes;1;-1
Hololena curta;3;-1
Caerostris extrusa;1;-1
Coremiocnemis valida;1;-1
Mesosphaerum suaveolens;1;-1
Meccus pallidipennis;1;-1
Pentatoma rufipes;7;-1
Banasa dimiata;7;-1
Enterobacteria phage LZ1;2;-1
Enterobacteria phage LZ3;3;-1
Enterobacteria phage LZ4;1;-1
Enterobacteria phage LZ5;3;-1
Human herpesvirus 1 (strain A44);1;-1
Pneumococcus phage Dp-1;3;-1
Symbiobacterium sp. (strain SC-1);1;-1
Ateline herpesvirus 3;1;-1
Pimelobacter sp. (strain R48);1;-1
Orf virus (strain Goat/Texas/SA00/2000);1;-1
Satellite tobacco mosaic virus;2;-1
Rhynchium brunneum;1;-1
Human papillomavirus type 30;6;-1
Vaccinia virus (strain LC16m8);2;-1
Human papillomavirus type 55;4;-1
Human papillomavirus type 11;10;-1
Human papillomavirus type 5b;9;-1
Human papillomavirus type 2a;7;-1
Human papillomavirus type 39;9;-1
Human papillomavirus type 34;6;-1
Human papillomavirus type 15;6;-1
Human papillomavirus type 20;6;-1
Human papillomavirus type 21;6;-1
Human papillomavirus type 68;3;-1
Human papillomavirus type ME180;4;-1
Human papillomavirus type 48;6;-1
Human papillomavirus type 49;6;-1
Avian infectious bronchitis virus (strain UK/68/84);3;-1
Avian infectious bronchitis virus (strain UK/183/66);3;-1
Human papillomavirus type 33;9;-1
Human papillomavirus type 26;6;-1
Walterinnesia aegyptia;11;-1
African horse sickness virus 6;7;-1
Bluetongue virus 13 (isolate USA);8;-1
B-lymphotropic polyomavirus;4;-1
Bluetongue virus 1 (isolate South Africa);8;-1
Bluetongue virus 1 (isolate South Africa vaccine);1;-1
Canine calicivirus (strain 48);3;-1
Murine polyomavirus (strain Kilham);4;-1
Reston ebolavirus (strain Reston-89);9;-1
Epizootic hemorrhagic disease virus 1;4;-1
Feline calicivirus (strain CFI/68 FIV);3;-1
Feline calicivirus (strain Japanese F4);3;-1
Feline calicivirus (strain F9);3;-1
Feline calicivirus (strain Cat/United States/Urbana/1960);3;-1
Lordsdale virus (strain GII/Human/United Kingdom/Lordsdale/1993);3;-1
Porcine enteric sapovirus (isolate Swine/United States/Cowden/1980);2;-1
Murine polyomavirus (strain A3);5;-1
Brotheas amazonicus;8;-1
Bluetongue virus 11 (isolate USA);8;-1
Bluetongue virus 17 (isolate USA);8;-1
Bluetongue virus 1 (isolate Australia);6;-1
Bluetongue virus 2 (isolate USA);7;-1
Rotavirus A (isolate RVA/Cow/United States/VMRI/1988/G6P[5]);3;-1
Orancistrocerus drewseni;3;-1
Rotavirus A (strain RVA/Equine/United States/FI-14/1980/G3P4[12]);3;-1
Rotavirus A (isolate RVA/Equine/United Kingdom/L338/1988/G13P12[18]);5;-1
Avian infectious bursal disease virus (strain Cu-1);2;-1
African horse sickness virus 4;7;-1
Human papillomavirus type 27;6;-1
Human papillomavirus type 72;1;-1
Human papillomavirus type RTRX7;1;-1
Human papillomavirus type 18;9;-1
Human papillomavirus type 61;6;-1
Human papillomavirus type 12;6;-1
Human papillomavirus type 47;8;-1
Vaccinia virus (strain WR 65-16);1;-1
Reston ebolavirus (strain Siena/Philippine-92);2;-1
Sudan ebolavirus (strain Maleo-79);3;-1
Sudan ebolavirus (strain Human/Uganda/Gulu/2000);9;-1
Zaire ebolavirus (strain Kikwit-95);9;-1
Enterobacteria phage FSalpha;1;-1
Enterobacteria phage RB3;2;-1
Enterobacteria phage RB6;1;-1
Enterobacteria phage RB9;1;-1
Enterobacteria phage SV76;1;-1
Simian immunodeficiency virus AGM.tantalus;1;-1
Human immunodeficiency virus type 1 group M subtype B (isolate BH5);5;-1
Human papillomavirus type 64;1;-1
Cottontail rabbit papillomavirus (strain Kansas);8;-1
Bluetongue virus 20 (isolate Australia);1;-1
Avian infectious bronchitis virus (strain D1466);2;-1
Avian infectious bronchitis virus (strain Gray);2;-1
African horse sickness virus 3;3;-1
African horse sickness virus 5;1;-1
African horse sickness virus 7;1;-1
African horse sickness virus 8;1;-1
Broadhaven virus;4;-1
Bluetongue virus 3 (isolate South Africa vaccine);1;-1
Lake Victoria marburgvirus (strain Ozolin-75);7;-1
Lake Victoria marburgvirus (strain Ravn-87);7;-1
Murine polyomavirus (strain Crawford small-plaque);5;-1
Sapporo virus (strain Human/United Kingdom/Manchester/1993);3;-1
Rotavirus A (isolate RVA/Dog/United States/K9/1981/G3P5A[3]);3;-1
Rotavirus A (isolate RVA/Equine/Japan/HO-5/1980/G3P[X]);3;-1
Rotavirus A (isolate RVA/Cat/Japan/FRV-1/1986/G3P3[9]);1;-1
Avian infectious bursal disease virus (strain PBG-98);2;-1
Avian infectious bursal disease virus (strain STC);2;-1
Rotavirus A (isolate RVA/Cow/India/Hg18/2000/G15P[21]);3;-1
Rotavirus A (isolate RVA/Human/-/RK9/XXXX/GXP[X]);1;-1
Vaccinia virus (strain Lister);3;-1
Human papillomavirus type 73;1;-1
Human papillomavirus type 24;6;-1
Human papillomavirus type 6c;3;-1
Murine coronavirus (strain S);5;-1
Avian infectious bronchitis virus (strain Portugal/322/82);3;-1
Enterobacteria phage St-1;2;-1
Epstein-Barr virus (strain P3HR-1);2;-1
Zaire ebolavirus (strain Eckron-76);2;-1
Zaire ebolavirus (strain Gabon-94);5;-1
Sudan ebolavirus (strain Boniface-76);3;-1
Enterobacteria phage RB8;1;-1
Enterobacteria phage RB10;1;-1
Human papillomavirus type 62;2;-1
Human papillomavirus type 67;2;-1
Human papillomavirus type 43;3;-1
Human papillomavirus type 17;6;-1
Pygmy chimpanzee papillomavirus type 1C;1;-1
Canine coronavirus (strain BGF10);8;-1
Pseudalatia unipuncta granulosis virus;1;-1
Enterobacteria phage PST;1;-1
Enterobacteria phage RB15;1;-1
Enterobacteria phage RB27;1;-1
Enterobacteria phage RB32;2;-1
Enterobacteria phage RB70;2;-1
Human immunodeficiency virus type 1 group M subtype B (isolate N1T-A);1;-1
Eulophus pennicornis;3;-1
Influenza B virus (strain B/Memphis/6/1986);3;-1
Influenza B virus (strain B/Oregon/5/1980);3;-1
Influenza B virus (strain B/USSR/100/1983);3;-1
Influenza B virus (strain B/Victoria/3/1985);3;-1
Porcine hemagglutinating encephalomyelitis virus (strain 67N);8;-1
Bluetongue virus 10;1;-1
Rotavirus A (isolate RVA/Cow/Japan/KK3/1983/G10P8[11]);2;-1
Rotavirus A (strain RVA/Chicken/Ireland/Ch2/1979/G7P[X]);3;-1
Rotavirus A (isolate RVA/Equine/United States/FI-23/1981/G14P4[12]);3;-1
Rotavirus C (isolate RVC/Human/United Kingdom/Preston/1992);1;-1
Brachyponera chinensis;1;-1
Human papillomavirus type 59;1;-1
Influenza B virus (strain B/Leningrad/179/1986);2;-1
Influenza B virus (strain B/Maryland/1959);4;-1
Influenza B virus (strain B/Memphis/3/1989);2;-1
Hippasa partita;1;-1
Epizootic hemorrhagic disease virus 2 (strain Alberta);2;-1
African horse sickness virus 1;1;-1
African horse sickness virus 2;1;-1
